tissue,health_state,set,network_name,network_code,pathway,count
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Nicotinate and nicotinamide metabolism,24
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Nitrogen metabolism,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Novobiocin biosynthesis,8
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,One carbon pool by folate,20
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Other glycan degradation,13
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Other types of O-glycan biosynthesis,3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Oxidative phosphorylation,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Pantothenate and CoA biosynthesis,19
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Pentose and glucuronate interconversions,23
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Pentose phosphate pathway,20
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Phenylalanine metabolism,158
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Phenylalanine, tyrosine and tryptophan biosynthesis",9
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Phenylpropanoid biosynthesis,6
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Phosphonate and phosphinate metabolism,5
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Porphyrin and chlorophyll metabolism,25
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Primary bile acid biosynthesis,44
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Propanoate metabolism,136
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Purine metabolism,62
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Pyrimidine metabolism,50
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Pyruvate metabolism,36
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Retinol metabolism,57
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Riboflavin metabolism,9
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Secondary bile acid biosynthesis,4
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Selenocompound metabolism,8
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Sesquiterpenoid and triterpenoid biosynthesis,2
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Sphingolipid metabolism,30
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Starch and sucrose metabolism,18
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Steroid biosynthesis,141
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Steroid degradation,3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Steroid hormone biosynthesis,96
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Streptomycin biosynthesis,3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Styrene degradation,3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Sulfur metabolism,6
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Synthesis and degradation of ketone bodies,5
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Taurine and hypotaurine metabolism,11
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Terpenoid backbone biosynthesis,19
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Thiamine metabolism,9
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Toluene degradation,93
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Tropane, piperidine and pyridine alkaloid biosynthesis",27
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Tryptophan metabolism,295
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Tyrosine metabolism,81
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Ubiquinone and other terpenoid-quinone biosynthesis,5
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Valine, leucine and isoleucine biosynthesis",3
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,"Valine, leucine and isoleucine degradation",321
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Various types of N-glycan biosynthesis,29
Urothelial,Cancer,nonMDS,Urothelial_Cancer_nonMDS,UCNM,Vitamin B6 metabolism,6
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Aflatoxin biosynthesis,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Alanine, aspartate and glutamate metabolism",14
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,alpha-Linolenic acid metabolism,21
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Amino sugar and nucleotide sugar metabolism,31
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Aminobenzoate degradation,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Arachidonic acid metabolism,20
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Arginine and proline metabolism,21
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Arginine biosynthesis,7
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Ascorbate and aldarate metabolism,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Benzoate degradation,14
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,beta-Alanine metabolism,25
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Betalain biosynthesis,9
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Biosynthesis of antibiotics,145
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Biosynthesis of secondary metabolites,233
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Biosynthesis of unsaturated fatty acids,26
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Biotin metabolism,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Brassinosteroid biosynthesis,3
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Butanoate metabolism,15
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,C5-Branched dibasic acid metabolism,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Caffeine metabolism,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Caprolactam degradation,8
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Carbon fixation in photosynthetic organisms,17
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Carbon fixation pathways in prokaryotes,27
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Chloroalkane and chloroalkene degradation,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Citrate cycle (TCA cycle),30
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Cutin, suberine and wax biosynthesis",1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Cyanoamino acid metabolism,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Cysteine and methionine metabolism,17
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,D-Glutamine and D-glutamate metabolism,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Drug metabolism - cytochrome P450,30
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Drug metabolism - other enzymes,59
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Ether lipid metabolism,11
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Ethylbenzene degradation,7
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Fatty acid biosynthesis,19
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Fatty acid degradation,48
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Fatty acid elongation,23
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Flavone and flavonol biosynthesis,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Folate biosynthesis,21
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Fructose and mannose metabolism,25
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Galactose metabolism,32
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Geraniol degradation,12
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glutathione metabolism,42
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycerolipid metabolism,20
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycerophospholipid metabolism,24
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Glycine, serine and threonine metabolism",25
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycolysis / Gluconeogenesis,62
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,8
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,3
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosaminoglycan biosynthesis - keratan sulfate,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosaminoglycan degradation,14
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosphingolipid biosynthesis - ganglio series,18
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosphingolipid biosynthesis - globo and isoglobo series,17
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosphingolipid biosynthesis - lacto and neolacto series,22
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Glyoxylate and dicarboxylate metabolism,23
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Histidine metabolism,16
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Inositol phosphate metabolism,30
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Insect hormone biosynthesis,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Isoquinoline alkaloid biosynthesis,10
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Limonene and pinene degradation,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Linoleic acid metabolism,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Lysine degradation,20
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Mannose type O-glycan biosynthesis,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Metabolic pathways,510
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Metabolism of xenobiotics by cytochrome P450,39
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Methane metabolism,13
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Microbial metabolism in diverse environments,133
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Mucin type O-glycan biosynthesis,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,N-Glycan biosynthesis,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Naphthalene degradation,3
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Neomycin, kanamycin and gentamicin biosynthesis",15
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Nicotinate and nicotinamide metabolism,22
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Nitrogen metabolism,6
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Novobiocin biosynthesis,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,One carbon pool by folate,10
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Other glycan degradation,12
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Other types of O-glycan biosynthesis,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Oxidative phosphorylation,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Pantothenate and CoA biosynthesis,6
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Pentose and glucuronate interconversions,9
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Pentose phosphate pathway,15
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Phenylalanine metabolism,24
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Phenylalanine, tyrosine and tryptophan biosynthesis",6
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Phenylpropanoid biosynthesis,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Phosphonate and phosphinate metabolism,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Porphyrin and chlorophyll metabolism,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Primary bile acid biosynthesis,10
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Propanoate metabolism,22
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Purine metabolism,93
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Pyrimidine metabolism,73
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Pyruvate metabolism,46
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Retinol metabolism,13
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Riboflavin metabolism,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Secondary bile acid biosynthesis,3
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Selenocompound metabolism,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Sphingolipid metabolism,14
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Starch and sucrose metabolism,27
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Steroid biosynthesis,3
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Steroid hormone biosynthesis,21
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Streptomycin biosynthesis,19
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Styrene degradation,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Sulfur metabolism,2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Synthesis and degradation of ketone bodies,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Taurine and hypotaurine metabolism,9
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Terpenoid backbone biosynthesis,4
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Thiamine metabolism,5
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Toluene degradation,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Tropane, piperidine and pyridine alkaloid biosynthesis",6
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Tryptophan metabolism,31
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Tyrosine metabolism,34
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Ubiquinone and other terpenoid-quinone biosynthesis,1
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Valine, leucine and isoleucine biosynthesis",2
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,"Valine, leucine and isoleucine degradation",28
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Various types of N-glycan biosynthesis,12
Urothelial,Healthy,MDS,Urothelial_Healthy_MDS,UHM,Vitamin B6 metabolism,3
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Acarbose and validamycin biosynthesis,1
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Aflatoxin biosynthesis,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Alanine, aspartate and glutamate metabolism",27
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,alpha-Linolenic acid metabolism,292
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Amino sugar and nucleotide sugar metabolism,82
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Aminoacyl-tRNA biosynthesis,20
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Aminobenzoate degradation,156
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Arachidonic acid metabolism,87
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Arginine and proline metabolism,83
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Arginine biosynthesis,10
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Ascorbate and aldarate metabolism,28
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Benzoate degradation,346
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,beta-Alanine metabolism,245
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Betalain biosynthesis,15
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Biosynthesis of ansamycins,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Biosynthesis of antibiotics,605
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Biosynthesis of secondary metabolites,1095
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Biosynthesis of unsaturated fatty acids,363
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Biosynthesis of vancomycin group antibiotics,1
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Biotin metabolism,33
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Butanoate metabolism,251
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,C5-Branched dibasic acid metabolism,4
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Caffeine metabolism,43
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Caprolactam degradation,243
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Carbapenem biosynthesis,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Carbon fixation in photosynthetic organisms,11
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Carbon fixation pathways in prokaryotes,262
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Chloroalkane and chloroalkene degradation,28
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Citrate cycle (TCA cycle),24
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Cutin, suberine and wax biosynthesis",3
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Cyanoamino acid metabolism,8
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Cysteine and methionine metabolism,37
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,D-Alanine metabolism,1
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,D-Arginine and D-ornithine metabolism,1
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,D-Glutamine and D-glutamate metabolism,4
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Drug metabolism - cytochrome P450,117
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Drug metabolism - other enzymes,78
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Ether lipid metabolism,26
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Ethylbenzene degradation,110
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Fatty acid biosynthesis,211
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Fatty acid degradation,956
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Fatty acid elongation,676
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Flavone and flavonol biosynthesis,7
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Folate biosynthesis,84
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Fructose and mannose metabolism,29
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Galactose metabolism,59
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Geraniol degradation,343
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glucosinolate biosynthesis,3
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glutathione metabolism,47
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycerolipid metabolism,137
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycerophospholipid metabolism,110
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Glycine, serine and threonine metabolism",81
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycolysis / Gluconeogenesis,72
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,24
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,26
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosaminoglycan biosynthesis - keratan sulfate,10
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosaminoglycan degradation,170
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosphingolipid biosynthesis - ganglio series,110
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosphingolipid biosynthesis - globo and isoglobo series,87
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosphingolipid biosynthesis - lacto and neolacto series,43
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,3
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Glyoxylate and dicarboxylate metabolism,25
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Histidine metabolism,74
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Inositol phosphate metabolism,29
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Insect hormone biosynthesis,16
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Isoquinoline alkaloid biosynthesis,50
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Limonene and pinene degradation,131
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Linoleic acid metabolism,47
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Lipoic acid metabolism,5
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Lysine biosynthesis,5
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Lysine degradation,274
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Mannose type O-glycan biosynthesis,5
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Metabolic pathways,2328
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Metabolism of xenobiotics by cytochrome P450,124
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Methane metabolism,21
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Microbial metabolism in diverse environments,554
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Monobactam biosynthesis,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Mucin type O-glycan biosynthesis,11
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,N-Glycan biosynthesis,45
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Naphthalene degradation,10
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Nicotinate and nicotinamide metabolism,27
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Nitrogen metabolism,3
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Novobiocin biosynthesis,8
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,One carbon pool by folate,26
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Other glycan degradation,134
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Other types of O-glycan biosynthesis,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Oxidative phosphorylation,2
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Pantothenate and CoA biosynthesis,18
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Pentose and glucuronate interconversions,40
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Pentose phosphate pathway,19
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Phenylalanine metabolism,186
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,"Phenylalanine, tyrosine and tryptophan biosynthesis",10
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Phenylpropanoid biosynthesis,13
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Phosphonate and phosphinate metabolism,7
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Polyketide sugar unit biosynthesis,1
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Porphyrin and chlorophyll metabolism,33
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Primary bile acid biosynthesis,50
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Propanoate metabolism,215
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Purine metabolism,71
Urothelial,Healthy,nonMDS,Urothelial_Healthy_nonMDS,UHNM,Pyrimidine metabolism,57
